Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512464078187	22.96	7869.44	1.66667	7869.44	1.73397	7869.62	1.44559	7869.16	1.81842	7868.89	1.98
1512464079197	22.96	7868.11	1.96497	7868.64	1.7767	7868.54	1.94145	7868.2	2	7867.99	1.99476
1512464080222	22.96	7867.44	1.81046	7867.52	1.61038	7867.62	1.7097	7867.24	1.71464	7866.94	2.08323
1512464081311	22.96	7867.22	2.63523	7867.56	2.2561	7867.08	2.59684	7867.32	2.26789	7866.92	2.0775
1512464082332	22.96	7866.56	1.50923	7866.8	1.89297	7866.62	1.66024	7866.6	2	7866.51	2.03899
1512464083362	22.97	7865.67	1.5	7865.56	1.60935	7865.62	1.55662	7865.44	1.63503	7866.05	2.29297
1512464084455	22.97	7865.89	2.02759	7866.16	1.79536	7865.85	1.72463	7865.84	1.95107	7865.77	2.14083
1512464085481	22.95	7865.11	1.61589	7866.28	2.28254	7865.54	2.14536	7865.92	1.95619	7865.83	2.20246
1512464086516	22.96	7866.78	1.85592	7867.28	1.54164	7866.77	1.58923	7867.04	1.61967	7866.88	2.11273
1512464087532	22.95	7865.56	1.5899	7866.12	1.81016	7865.46	1.39137	7865.52	1.61038	7866.13	2.08637
1512464088541	22.93	7870.44	1.94365	7871.64	1.97653	7871.08	1.97744	7871.36	1.86815	7870.31	2.11513
1512464089583	22.93	7869.89	2.02759	7870.52	1.98158	7869.92	1.89128	7870.16	1.88591	7869.57	2.10568
1512464090609	22.92	7867.89	1.90029	7868.52	1.78232	7867.92	1.70595	7868.32	1.65126	7868.66	1.94913
1512464091618	22.92	7867.56	1.5899	7868.04	1.83666	7867.69	1.93152	7867.84	1.88591	7867.97	2.14679
1512464092670	22.93	7867.78	1.7873	7868.56	1.75784	7868.15	1.77229	7868.24	1.69017	7868.4	2.11182
1512464093696	22.95	7867.33	1.73205	7867.84	1.43411	7867.38	1.44559	7867.52	1.61038	7867.68	2.05867
1512464094720	22.93	7867.44	1.87824	7868.64	1.84572	7868	1.87083	7868.04	1.98914	7868.44	2.03045
1512464095745	22.92	7867.33	1.5	7868.04	1.54056	7867.85	1.51911	7867.72	1.56844	7867.96	1.85639
1512464096749	22.92	7865.78	1.71594	7867.36	2.07926	7866.54	1.85362	7867.04	1.94679	7867.1	2.01444
1512464097773	22.93	7866.78	2.04803	7867.88	1.96469	7867.38	1.93815	7867.4	2	7867.7	2.10477
1512464098916	22.93	7866.56	1.424	7867.88	2.02731	7867.23	1.92154	7867.64	2.498	7867.65	2.1308
1512464099954	22.92	7866.11	1.90029	7866.88	1.98578	7866.62	1.89466	7866.56	2.08327	7867.28	2.23244
1512464101039	22.92	7866.33	1.41421	7866.64	1.68028	7866.77	1.48064	7866.56	1.75784	7866.51	2.18689
1512464102118	22.91	7866.33	2.06155	7867.64	2.46441	7866.77	2.08782	7867.36	2.36079	7866.99	2.37607
1512464103149	22.91	7868	2.06155	7868.68	2.34023	7868.23	1.87767	7868.48	2.2383	7868.43	2.21184
1512464104170	22.92	7867.78	2.10819	7868.56	2.16179	7868.31	2.01596	7868.16	1.86369	7867.8	2.06725
1512464105195	22.91	7865.56	2.24227	7866.36	1.60416	7866	2	7866.04	1.67033	7866.93	2.37184
1512464106272	22.91	7867.22	1.64148	7868.16	2.2487	7867.54	1.76141	7867.52	2.20076	7867.2	2.14223
1512464107361	22.91	7865.11	1.69148	7865.72	2.0108	7865.23	1.69085	7865.44	1.82757	7865.64	1.95338
1512464108387	22.91	7864.78	2.3863	7865.48	1.98158	7864.85	1.99358	7865.2	2.19848	7865.56	1.99683
1512464109413	22.91	7864.78	1.7873	7865.44	1.68523	7865.15	1.72463	7865.24	1.78606	7865.42	2.03486
1512464110572	22.91	7864.56	1.66667	7865.4	1.93649	7864.69	1.54837	7865	1.89297	7865.31	1.85821
1512464111578	22.92	7865.67	1.80278	7866.2	1.80278	7865.77	1.64083	7865.56	1.80462	7866.22	2.00704
1512464112588	22.91	7863.33	1.5	7864.64	2.17715	7863.77	1.48064	7864.28	1.81475	7864.2	2.08481
1512464113678	22.9	7863.22	1.7873	7863.72	2.28254	7863.31	1.54837	7863.64	1.93391	7863.76	2.1615
1512464114696	22.9	7865.33	1.65831	7865.8	2.10159	7865.38	1.44559	7865.52	1.75879	7866	2.11886
1512464115730	22.91	7864.78	1.39443	7865.32	1.81934	7864.85	1.3445	7865.12	1.66633	7864.94	2.10561
1512464116752	22.9	7863.67	1.80278	7864.64	2.36079	7863.85	1.72463	7864.08	2.13931	7864.48	2.24553
1512464117767	22.9	7865	2.82843	7866.12	2.22336	7865.46	2.43637	7865.84	2.0347	7866.33	2.51085
1512464118806	22.89	7866.89	2.42097	7866.76	1.96384	7866.92	2.10006	7866.64	2.09921	7866.46	2.14082
1512464119897	22.9	7866.56	1.66667	7866.92	1.73013	7866.69	1.54837	7866.68	1.62583	7866.86	2.13749
1512464120923	22.9	7865.33	1.32288	7866.16	1.74833	7865.77	1.5359	7865.88	1.58955	7865.84	1.94366
1512464121949	22.9	7863.33	2.12132	7864.44	2.23756	7863.92	2.13937	7864.12	1.87794	7864.61	2.03622
1512464122974	22.9	7865.67	2.06155	7866.88	1.87794	7866.15	1.86396	7866.6	1.87083	7866.02	2.02834
1512464124000	22.9	7865.22	1.56347	7865.8	1.73205	7865.62	1.66024	7865.6	1.55456	7865.94	2.0519
1512464125025	22.89	7865.22	2.16667	7865.88	1.9218	7865.77	2.08782	7865.64	1.8	7865.11	2.00454
