Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512486119980	25.58	7735.22	2.33333	7735.68	1.74929	7735.31	2.01596	7735.4	2	7735.68	2.14583
1512486121032	25.59	7734.33	2.64575	7735.4	2.14087	7734.69	2.32324	7735.08	2.39653	7735.26	2.30886
1512486122047	25.59	7734.56	1.81046	7734.8	1.41421	7734.62	1.55662	7734.68	1.70098	7735.41	2.14675
1512486123073	25.59	7734.67	1	7734.76	1.05198	7734.62	1.04391	7734.56	1.32539	7734.63	1.87205
1512486124099	25.59	7733.78	2.10819	7734.84	1.88591	7734.15	1.95133	7734.64	1.91224	7735.45	2.34485
1512486125124	25.59	7733	1.58114	7734	1.80278	7733.46	1.61325	7733.84	1.88591	7734.4	2.19882
1512486126170	25.58	7732.33	1.87083	7733.68	2.03552	7733	1.95789	7733.64	2.2891	7734.08	2.36493
1512486127176	25.58	7734.89	1.05409	7734.92	1.38203	7735	1.22474	7734.88	1.39403	7735.46	2.16982
1512486128281	25.58	7735.44	1.74005	7735.76	2.02649	7735.54	1.56074	7735.6	2.08167	7735.56	2.0936
1512486129325	25.57	7734.89	1.83333	7735.16	2.05508	7735.08	1.75412	7734.88	2.16641	7734.93	2.26728
1512486130378	25.58	7732.78	1.48137	7732.96	1.51327	7732.69	1.25064	7732.92	1.77764	7733.67	2.11448
1512486131423	25.58	7734.67	2.39792	7735.56	2.31084	7734.92	2.01914	7734.96	2.26348	7735.02	2.30931
1512486132516	25.57	7733.78	1.92209	7734.8	1.97906	7734.08	1.75412	7734.4	1.82574	7734.91	2.07352
1512486133567	25.58	7734.89	1.90029	7735.24	1.69017	7735.08	1.801	7735.2	1.82574	7735.41	2.12725
1512486134593	25.58	7734.33	1.87083	7734.6	1.65831	7734.38	1.75777	7734.48	2.08407	7734.41	2.04741
1512486135611	25.58	7732.56	1.5899	7733.08	1.68127	7732.69	1.70219	7732.96	1.74356	7733.84	2.0259
1512486136618	25.58	7735.11	1.2693	7735.52	1.38804	7735.23	1.23517	7735.04	1.42829	7735.56	2.06085
1512486137644	25.58	7733.78	1.71594	7735.08	1.80093	7734	1.47196	7734.56	1.87261	7735	2.01556
1512486138672	25.58	7732.78	1.39443	7733.2	1.32288	7732.77	1.23517	7732.72	1.6207	7733.02	2.05132
1512486139711	25.58	7734.56	1.74005	7734.2	1.73205	7734.23	1.73944	7734	1.77951	7733.82	2.02589
1512486140737	25.58	7733.44	1.50923	7733.2	1.68325	7733.46	1.5064	7733.08	1.91311	7732.88	1.97513
1512486141763	25.58	7734.22	1.85592	7734.64	1.95533	7734.15	1.67562	7734.28	2.09205	7734.59	1.94299
1512486142773	25.58	7733.78	1.30171	7734.08	1.70587	7733.54	1.33012	7733.6	1.95789	7734.15	2.07658
1512486143814	25.58	7733.78	2.22361	7733.92	2.05994	7733.31	2.21302	7733.44	2.23756	7733.8	2.18794
