Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512477230428	25.52	7797.89	1.76383	7798.08	1.44106	7797.77	1.48064	7798.08	1.55242	7798.37	2.03214
1512477231592	25.52	7797.89	1.76383	7798.08	1.44106	7797.77	1.48064	7798.08	1.55242	7798.37	2.03214
1512477235601	25.34	7851.78	2.63523	7850.44	2.50133	7851.69	2.46254	7850.88	2.53837	7850.3	2.55417
1512477236638	25.38	7842.11	2.14735	7841.76	1.96384	7841.92	1.97744	7842	1.91485	7840.92	2.1358
1512477237684	25.41	7837.89	1.45297	7837.4	1.55456	7837.69	1.25064	7837.52	1.66132	7837.6	2.04949
1512477238693	25.42	7836	1.58114	7836.92	1.6052	7836.38	1.60927	7836.72	1.56844	7837.93	2.20809
1512477239800	25.44	7838.44	0.881917	7838.6	1.29099	7838.46	0.877058	7838.28	1.2083	7838.03	2.13706
1512477240880	25.45	7839.33	1.5	7839.32	1.40594	7839.46	1.26592	7839.12	1.42361	7839.17	2.07334
1512477241953	25.47	7842	1.11803	7843.08	2.37908	7842.15	1.3445	7842.76	2.00582	7843.15	2.38337
1512477242975	25.48	7844.56	1.66667	7845.2	1.97906	7845.08	2.13937	7844.96	1.90351	7844.64	2.13884
1512477244000	25.5	7845.89	2.02759	7846	1.84842	7845.85	2.0755	7845.76	2.00582	7845.93	1.95539
1512477245026	25.51	7845.78	1.39443	7846.24	1.2	7846.08	1.32045	7846.4	1.22474	7846.55	2.13317
1512477246078	25.52	7847.56	2.29734	7847.84	1.81842	7847.85	2.03495	7848	1.91485	7848.07	2.0829
1512477247156	25.53	7847.44	2.00693	7847.92	1.80093	7847.85	1.99358	7848.08	1.86905	7848.01	2.02842
1512477248225	25.55	7849	1.22474	7849	1.25831	7849.15	1.14354	7848.96	1.30639	7849.18	2.04717
1512477249269	25.55	7848.67	1.5	7849.08	1.55242	7849.15	1.67562	7849.08	1.44106	7849.1	1.73375
1512477250380	25.55	7848.56	1.94365	7848.56	1.68523	7848.92	1.89128	7848.84	1.79536	7848.55	1.89267
1512477251435	25.57	7850.33	2.54951	7849.96	1.90351	7850.31	2.21302	7850.08	1.84662	7849.39	1.77637
1512477252464	25.58	7847.22	1.85592	7847.96	1.6452	7847.77	1.92154	7847.96	1.79072	7848.44	1.94664
1512477253474	25.58	7846.33	1.65831	7847.2	1.44338	7847	1.82574	7847.16	1.74833	7847.41	1.89412
1512477254485	25.61	7845.11	2.08833	7845.28	1.76824	7845.62	2.02231	7845.48	1.96044	7846.17	2.09997
1512477255560	25.59	7843.89	1.2693	7844.48	1.38804	7844.38	1.3253	7844.52	1.35769	7845.24	1.9732
1512477256600	25.59	7841.67	1.41421	7842.32	1.77294	7842.23	1.69085	7842.4	1.70783	7843.33	2.07512
1512477257676	25.59	7841.67	1.41421	7842.24	1.56205	7842.08	1.5525	7842.16	1.43411	7842.91	2.15822
1512477258753	25.59	7843.67	1.58114	7843.68	1.54704	7843.85	1.72463	7843.68	1.70098	7843.56	1.98637
1512477259775	25.59	7841.89	1.76383	7842.32	1.8868	7842.31	1.75046	7842.08	1.77764	7842.68	2.19858
1512477260800	25.59	7839	1.87083	7840	1.91485	7839.54	1.98391	7839.92	1.80093	7841.46	2.2684
1512477261825	25.61	7839.89	1.61589	7840.28	1.56844	7840.23	1.7867	7840.12	1.53623	7840.71	2.03837
1512477262852	25.61	7838.78	1.30171	7839.24	1.80924	7839.38	1.60927	7839.32	1.62583	7839.13	2.13173
1512477263859	25.59	7839	1.73205	7839.24	2.00582	7839.69	1.93152	7839.52	1.82848	7838.97	1.88866
1512477265069	25.61	7839.33	1.73205	7839.28	1.59478	7839.77	1.83275	7839.28	1.59478	7838.64	1.93193
1512477266125	25.61	7836.44	1.01379	7837	1.65831	7837.08	2.01914	7837.24	2.08726	7836.77	2.25983
1512477267135	25.61	7836.56	0.881917	7836.64	1.35031	7836.92	1.11516	7836.76	1.53514	7836.27	1.98692
1512477268160	25.61	7832.11	1.45297	7833.36	2.03879	7833.15	2.54448	7833.32	2.09603	7833.97	2.15278
1512477269211	25.62	7834.11	1.53659	7833.68	1.65126	7834.31	1.4367	7833.88	1.50886	7834.38	2.3042
1512477270224	25.61	7832.67	1.41421	7832.96	1.88149	7833.15	1.90815	7832.8	1.73205	7833.23	2.02326
1512477271264	25.59	7831.89	1.83333	7831.64	1.60416	7832.15	1.72463	7831.84	1.67531	7832.3	2.02661
1512477272377	25.58	7832.56	1.5899	7831.92	1.95619	7832.31	1.37747	7832.08	1.80093	7831.94	2.09211
1512477273402	25.59	7832	1.22474	7831.32	1.54704	7831.62	1.55662	7831.4	1.47196	7831.65	2.17471
1512477274494	25.59	7830.44	1.94365	7830.6	1.80278	7830.54	2.02548	7830.44	1.82757	7830.71	2.07634
1512477275529	25.59	7829.78	1.56347	7829.88	2.00666	7830.31	1.97419	7829.72	2.05183	7829.8	2.2896
1512477276619	25.59	7828.78	1.85592	7829.56	1.70978	7829.31	1.79743	7829.44	1.91659	7829.92	2.0775
1512477277637	25.61	7828.67	1.93649	7828.6	1.87083	7828.85	1.62512	7828.64	1.84572	7828.51	2.01843
1512477278664	25.61	7826.67	1.65831	7826.84	1.57268	7827.08	1.5525	7826.92	1.6563	7826.76	2.00981
1512477279696	25.59	7825.22	1.20185	7826.12	1.64114	7825.85	1.67562	7825.96	1.81384	7826.57	2.12782
1512477280723	25.59	7826.67	0.707107	7827.72	2.07204	7827.38	1.93815	7827.36	2.01825	7826.79	2.08453
1512477281921	25.58	7825.56	1.23603	7826.28	1.96893	7826.15	2.0755	7826.08	1.91311	7826.37	2.07525
1512477283001	25.58	7824.11	1.69148	7825.52	2.08407	7824.69	2.05688	7825.32	2.17409	7826.21	2.20996
1512477284047	25.58	7823.89	2.42097	7825.28	2.62234	7824.77	2.86222	7825.08	2.5318	7825.75	2.20329
1512477285073	25.58	7823.67	1.58114	7824.52	2.27523	7824.08	2.13937	7824.28	2.28254	7825.34	2.22335
1512477286079	25.58	7823.89	1.36423	7824.4	1.55456	7824.23	1.64083	7824.36	1.52425	7824.73	2.031
1512477287126	25.57	7823.56	1.87824	7824.68	1.93046	7824.38	2.18092	7824.44	1.98074	7824.82	2.16748
1512477288158	25.57	7822.89	1.45297	7824.28	1.94765	7823.85	2.03495	7824	1.97906	7824.52	2.09432
1512477289176	25.57	7822.44	3.16667	7824.08	2.67582	7823.23	3.05924	7823.92	2.87112	7824.42	2.3285
1512477290181	25.57	7820.44	2.06828	7821.96	2.11108	7821.23	2.16617	7821.88	2.24202	7822.88	2.3128
1512477291228	25.57	7820.78	2.33333	7821.44	1.91659	7821.08	2.06	7821.48	1.8735	7822.17	2.08586
1512477292233	25.57	7821.33	1.41421	7821.84	1.54596	7821.54	1.45002	7822.16	1.772	7822.66	2.01224
1512477293267	25.56	7821.78	1.85592	7822.52	1.61038	7822.23	1.69085	7822.64	1.68028	7822.51	2.01326
1512477294303	25.56	7822.11	1.53659	7823.32	1.97315	7822.77	1.92154	7823.32	1.97315	7824.02	2.19961
1512477295311	25.55	7821.67	1.73205	7822.88	1.85562	7822.54	2.14536	7822.88	1.98578	7823.25	2.17533
1512477296324	25.56	7822.56	1.5899	7823.12	1.69115	7823.23	1.83275	7823.04	1.69509	7823.22	2.12728
1512477297335	25.55	7821.22	1.71594	7822.64	2.27083	7822.46	2.43637	7822.44	2.2745	7822.79	2.0888
1512477298480	25.55	7822.11	1.45297	7823.16	2.07525	7823.31	2.32324	7823.04	2.13073	7822.46	2.09647
1512477299566	25.54	7822.11	1.45297	7823.16	2.07525	7823.31	2.32324	7823.04	2.13073	7822.46	2.09647
1512477300678	25.53	7822.11	1.45297	7823.16	2.07525	7823.31	2.32324	7823.04	2.13073	7822.46	2.09647
1512477304236	25.36	7848.22	2.10819	7848.24	2.20378	7848.54	2.29548	7848.44	2.21886	7848.21	2.28707
1512477305293	25.4	7837.89	0.927961	7838.44	1.47422	7838.54	1.33012	7838.68	1.54704	7838.04	1.86758
1512477306316	25.42	7834.78	1.09291	7835.56	2.21886	7835.69	2.25036	7835.64	2.15793	7834.96	2.04729
1512477307430	25.44	7833.89	1.69148	7834.24	2.00582	7834.77	2.12736	7834.32	1.97315	7833.66	1.80772
1512477308472	25.47	7834.56	1.5899	7834.68	1.67631	7834.85	1.67562	7834.92	1.70587	7835.26	2.00136
1512477309484	25.48	7835.78	1.48137	7835.96	1.7673	7836	1.63299	7835.92	1.84662	7836.38	1.95974
1512477310533	25.5	7837	1.5	7837.92	1.57903	7837.77	1.73944	7838	1.60728	7838.42	1.96983
1512477311549	25.51	7838.11	1.61589	7838.28	1.72047	7838.46	1.45002	7838.52	1.82848	7838.08	1.93201
1512477312575	25.52	7839	1.87083	7839.76	1.87705	7839.54	1.94145	7839.72	1.88237	7839.54	1.93105
1512477313601	25.54	7839.67	2	7839.88	2.22336	7840.31	2.05688	7840.16	2.09523	7839.86	1.95686
1512477314671	25.54	7841.11	2.20479	7841.2	2.3094	7841.38	2.25605	7841.44	2.29274	7841.53	2.09666
1512477315692	25.55	7842.67	1.58114	7843.76	2.38537	7843.54	2.25889	7843.56	2.29274	7843.5	2.6302
1512477316706	25.56	7841.56	1.50923	7841.96	2.16949	7842.31	1.93152	7842.16	2.09523	7842.64	2.0724
1512477317711	25.57	7840.56	2.00693	7841.28	2.07204	7841.38	2.10311	7841.4	2.25462	7841.99	2.06909
1512477318728	25.57	7840.11	1.96497	7840.72	1.88237	7840.69	1.97419	7840.72	2.13151	7841.81	2.20547
1512477319754	25.58	7840.44	1.74005	7841.08	1.86905	7841.15	1.90815	7841	2.06155	7841.76	2.0502
1512477320788	25.58	7840.67	1.22474	7841	1.52753	7841.23	1.58923	7841.04	1.74356	7842.01	2.08164
1512477321820	25.59	7839.89	1.45297	7840.2	1.58114	7840.23	1.58923	7840.32	1.70098	7840.98	2.06397
1512477322860	25.61	7839	1.11803	7838.92	1.75404	7839.54	1.6641	7839.4	1.97906	7839.9	2.02063
1512477323889	25.59	7838.67	1.41421	7838.16	2.11503	7838.92	1.97744	7838.6	2.21736	7838.53	2.19385
1512477324893	25.59	7837.56	1.424	7838.04	1.48549	7838.15	1.62512	7838.16	1.62481	7837.88	1.8516
1512477325919	25.61	7836.89	1.83333	7837.12	1.96469	7837.46	1.94145	7837.24	2.12681	7837.7	2.22506
1512477326963	25.64	7834.89	1.76383	7835	1.87083	7835.23	1.73944	7835.04	1.81384	7835.72	2.05255
1512477327988	25.63	7835.33	1.41421	7835.92	2.5645	7836	1.95789	7835.84	2.37487	7835.54	2.3848
1512477329015	25.62	7834.78	1.48137	7835.28	2.17025	7835.15	1.51911	7835.28	2.0108	7834.99	1.96187
1512477330042	25.64	7831.78	1.64148	7832.64	1.60416	7832.31	1.70219	7832.72	1.72047	7833.61	1.90951
1512477331076	25.62	7830.89	1.45297	7831.96	2.00998	7831.62	1.80455	7832.08	2.21585	7832.77	1.99213
1512477332160	25.62	7831.22	1.30171	7831.72	1.56844	7831.69	1.37747	7831.84	1.97231	7832.44	1.76122
1512477333202	25.62	7829.56	1.50923	7830.72	2.30072	7830.15	2.03495	7830.72	2.26421	7831.41	2.13459
1512477334238	25.62	7833.11	2.61937	7833.32	2.26789	7833.54	2.3315	7833.56	2.2745	7833.26	2.25638
